name,link,price,review_count,review_percentage,game_tags,Review_Category
LARA CROFT AND THE TEMPLE OF OSIRIS™,https://store.steampowered.com/app/289690/LARA_CROFT_AND_THE_TEMPLE_OF_OSIRIS/?snr=1_7_7_230_150_202,9.99,1116,67,"['Adventure', 'Action', 'Co-op', 'Local Co-Op', 'Multiplayer', 'Puzzle', 'Female Protagonist', 'Online Co-Op', 'Isometric', 'Singleplayer', '4 Player Local', 'RPG', 'Top-Down', 'Platformer', 'Twin Stick Shooter', 'Controller', 'Hack and Slash', 'Third Person', 'Co-op Campaign', 'Local Multiplayer']",1000-5000
[Chilla's Art] Stigmatized Property | 事故物件,https://store.steampowered.com/app/1162680/Chillas_Art_Stigmatized_Property/?snr=1_7_7_230_150_202,2.99,1023,75,"['Indie', 'Adventure', 'Casual', 'Simulation', 'Action', 'Horror', 'Strategy', 'Psychological Horror', 'Singleplayer', 'Walking Simulator', 'Mystery', 'Exploration', 'First-Person', 'Short', 'Puzzle', 'Psychological', 'Anime', 'Realistic', 'Gore', 'Narration']",1000-5000
Legends of Kingdom Rush,https://store.steampowered.com/app/1904860/Legends_of_Kingdom_Rush/?snr=1_7_7_230_150_202,14.99,1136,45,"['Turn-Based Strategy', 'Turn-Based Tactics', 'Tactical RPG', 'Turn-Based Combat', 'Roguelite', 'Strategy RPG', 'Roguelike', 'RPG', 'Strategy', 'Hex Grid', 'Singleplayer', '2D', 'Cute', 'Funny', 'Cartoony', 'Colorful', 'Family Friendly', 'Medieval', 'Cartoon', 'Fantasy']",1000-5000
Founders' Fortune,https://store.steampowered.com/app/1104330/Founders_Fortune/?snr=1_7_7_230_150_202,21.99,1748,78,"['Colony Sim', 'Base Building', 'City Builder', 'Simulation', 'Building', 'Strategy', 'Survival', 'Sandbox', 'Indie', 'Management', 'Resource Management', 'Character Customization', 'Economy', 'Crafting', 'Medieval', 'Cartoony', 'Procedural Generation', 'Colorful', 'Family Friendly', 'Singleplayer']",1000-5000
CHRONO CROSS: THE RADICAL DREAMERS EDITION,https://store.steampowered.com/app/1133760/CHRONO_CROSS_THE_RADICAL_DREAMERS_EDITION/?snr=1_7_7_230_150_202,15.99,1612,69,"['JRPG', 'RPG', 'Story Rich', 'Exploration', 'Party-Based RPG', 'Adventure', 'Puzzle', 'Fantasy', 'Singleplayer', 'Sci-fi', 'Magic', 'Time Travel', 'Text-Based', 'Great Soundtrack', 'Drama', 'Nostalgia', 'Classic', 'Anime', 'Soundtrack', 'Turn-Based Combat']",1000-5000
Devil Slayer - Raksasi,https://store.steampowered.com/app/1016600/Devil_Slayer__Raksasi/?snr=1_7_7_230_150_202,14.99,2646,66,"['Difficult', 'Action Roguelike', 'Top-Down', 'Action', 'Female Protagonist', 'Adventure', 'Roguelite', 'Indie', 'Singleplayer', 'Hack and Slash', 'Procedural Generation', 'Roguelike', 'Dark Fantasy', 'Souls-like', '2D', 'Violent', 'Gore', 'Anime', 'Early Access', 'RPG']",1000-5000
Zup! 7,https://store.steampowered.com/app/658560/Zup_7/?snr=1_7_7_230_150_203,1.49,1995,90,"['Puzzle', 'Casual', 'Indie', 'Fast-Paced', '2D', 'Physics', 'Short', 'Relaxing', 'Minimalist', 'Puzzle Platformer', 'Point & Click', 'Cute', 'Strategy', 'Pixel Graphics', 'Singleplayer', 'Tactical', 'Family Friendly', 'Destruction', 'Sequel', 'Abstract']",1000-5000
Witch Hunt,https://store.steampowered.com/app/661790/Witch_Hunt/?snr=1_7_7_230_150_203,9.99,2027,88,"['Horror', 'Survival Horror', 'Action', 'Survival', 'Atmospheric', 'Open World', 'FPS', 'Supernatural', 'Adventure', 'Singleplayer', 'Shooter', 'Hunting', 'Psychological Horror', 'First-Person', 'Exploration', 'Loot', 'Gothic', 'Difficult', 'Gore', 'Indie']",1000-5000
Crashday Redline Edition,https://store.steampowered.com/app/508980/Crashday_Redline_Edition/?snr=1_7_7_230_150_203,11.99,1358,89,"['Combat Racing', 'Racing', 'Vehicular Combat', 'Destruction', 'Automobile Sim', '3D', 'Multiplayer', 'Music', 'Casual', 'Arcade', 'Level Editor', 'Driving', 'Action', 'Moddable', 'Singleplayer', 'Atmospheric', 'Survival', 'Open World', 'Colorful', 'Offroad']",1000-5000
"10,000,000",https://store.steampowered.com/app/227580/10000000/?snr=1_7_7_230_150_203,4.99,1682,83,"['Match 3', 'Indie', 'Puzzle', 'Casual', 'Pixel Graphics', 'RPG', 'Mouse only', 'Singleplayer', 'Retro', 'Action', 'Touch-Friendly', '2D', 'Addictive', 'Fantasy', 'Roguelite', 'Strategy', 'Great Soundtrack', 'Dungeon Crawler', 'Family Friendly', 'Roguelike']",1000-5000
Rento Fortune: Online Dice Board Game (大富翁),https://store.steampowered.com/app/663390/Rento_Fortune_Online_Dice_Board_Game/?snr=1_7_7_230_150_203,4.99,2847,46,"['Board Game', 'Casual', 'Strategy', 'Multiplayer', 'Tabletop', 'Massively Multiplayer', 'Trading Card Game', 'Card Game', 'Indie', 'Turn-Based', 'Turn-Based Tactics', '3D', '2D', 'Economy', 'Family Friendly', 'Colorful', 'Funny', 'Tactical', 'Building', 'Psychological Horror']",1000-5000
Disgaea PC,https://store.steampowered.com/app/405900/Disgaea_PC/?snr=1_7_7_230_150_203,9.99,3953,77,"['Strategy RPG', 'JRPG', 'Anime', 'Turn-Based', 'RPG', 'Comedy', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Tactical RPG', 'Funny', 'Tactical', 'Strategy', 'Singleplayer', 'Great Soundtrack', 'Replay Value', 'Demons', 'Pixel Graphics', '2D', 'Story Rich', 'Cute']",1000-5000
Knights of Pen and Paper 2,https://store.steampowered.com/app/310060/Knights_of_Pen_and_Paper_2/?snr=1_7_7_230_150_203,4.99,2176,85,"['RPG', 'Adventure', 'Turn-Based', 'Strategy', 'Pixel Graphics', 'Indie', 'Simulation', 'Fantasy', 'Singleplayer', 'Comedy', 'Funny', 'Casual', '2D', 'Dwarf', 'Turn-Based Combat', 'Party-Based RPG', 'JRPG']",1000-5000
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,https://store.steampowered.com/app/222440/THE_KING_OF_FIGHTERS_2002_UNLIMITED_MATCH/?snr=1_7_7_230_150_204,7.99,3395,87,"['Fighting', 'Action', '2D Fighter', 'Arcade', 'Classic', 'Anime', 'Multiplayer', 'Great Soundtrack', 'Local Multiplayer', 'Pixel Graphics', 'Competitive', '2D']",1000-5000
Insect Swarm,https://store.steampowered.com/app/1999170/Insect_Swarm/?snr=1_7_7_230_150_204,8.99,1641,78,"['Early Access', 'Adventure', 'Top-Down Shooter', 'Combat', 'Looter Shooter', 'Twin Stick Shooter', 'Mechs', 'Relaxing', 'Isometric', 'Exploration', 'Survival', 'Hack and Slash', '2.5D', 'Controller', 'Sci-fi', 'Physics', 'Singleplayer', 'Roguelite', 'Flight', 'Action-Adventure']",1000-5000
Evoland Legendary Edition,https://store.steampowered.com/app/1020470/Evoland_Legendary_Edition/?snr=1_7_7_230_150_204,10.49,1066,69,"['RPG', 'Adventure', 'Indie', 'Action', 'Casual', 'Singleplayer', 'Retro', 'Pixel Graphics', 'Action-Adventure', '2D', 'Action RPG', 'Exploration', 'Fantasy', 'Platformer', 'Great Soundtrack', 'JRPG']",1000-5000
Mega Man Legacy Collection 2,https://store.steampowered.com/app/495050/Mega_Man_Legacy_Collection_2/?snr=1_7_7_230_150_204,19.99,1146,87,"['Action', 'Platformer', 'Classic', 'Retro', 'Great Soundtrack', '2D', 'Singleplayer', 'Pixel Graphics', 'Difficult', 'Side Scroller', 'Anime', 'Shooter', ""1990's"", 'Remake', 'Sci-fi', 'Robots']",1000-5000
Haydee 2,https://store.steampowered.com/app/1444650/Haydee_2/?snr=1_7_7_230_150_204,12.49,1282,84,"['Sexual Content', 'Nudity', 'Action', 'Puzzle', 'Shooter', 'Exploration', 'Third-Person Shooter', 'Survival Horror', 'Third Person', 'Robots', 'Zombies', 'Moddable', 'Female Protagonist', 'Nonlinear', 'Multiple Endings', '3D', 'Level Editor', 'Resource Management', 'Singleplayer', 'Inventory Management']",1000-5000
Emily is Away Too,https://store.steampowered.com/app/523780/Emily_is_Away_Too/?snr=1_7_7_230_150_204,4.99,4863,100,"['Indie', 'Simulation', 'Choices Matter', 'Dating Sim', 'Casual', 'Story Rich', 'Pixel Graphics', 'Singleplayer', 'Multiple Endings', 'Text-Based', 'RPG', 'Visual Novel', 'Adventure', 'Memes', 'Funny', 'Psychological Horror', 'Great Soundtrack', 'Retro', 'Romance', 'Atmospheric']",1000-5000
Banners of Ruin,https://store.steampowered.com/app/1075740/Banners_of_Ruin/?snr=1_7_7_230_150_205,10.49,2065,100,"['Roguelike Deckbuilder', 'Roguelike', 'Card Battler', 'Card Game', 'Difficult', 'Turn-Based', 'Deckbuilding', 'Strategy', 'Dungeon Crawler', 'Singleplayer', 'Turn-Based Tactics', 'Atmospheric', 'Roguelite', 'RPG', 'Turn-Based Strategy', 'Replay Value', 'Dark', 'Mouse only', 'Dark Fantasy', 'Management']",1000-5000
MX vs. ATV Reflex,https://store.steampowered.com/app/55140/MX_vs_ATV_Reflex/?snr=1_7_7_230_150_205,10.49,2556,82,"['Racing', 'Motocross', 'Offroad', 'Multiplayer', 'Motorbike', 'Open World', 'Sports', 'Singleplayer', 'ATV', 'Simulation', 'Action', 'Bikes', 'Moddable', 'Controller', 'Arcade', 'Driving']",1000-5000
ADOM (Ancient Domains Of Mystery),https://store.steampowered.com/app/333300/ADOM_Ancient_Domains_Of_Mystery/?snr=1_7_7_230_150_205,7.99,1131,87,"['Traditional Roguelike', 'CRPG', 'Dungeon Crawler', 'Perma Death', 'Turn-Based', 'Roguelike', 'Difficult', 'Tabletop', '2D', 'RPG', 'Strategy', 'Procedural Generation', 'Pixel Graphics', 'Fantasy', 'Atmospheric', 'Adventure', 'Grid-Based Movement', 'Singleplayer', 'Indie', 'Replay Value']",1000-5000
Through the Ages,https://store.steampowered.com/app/758370/Through_the_Ages/?snr=1_7_7_230_150_206,15.99,1896,90,"['Strategy', 'Board Game', 'Tabletop', 'Card Game', 'Historical', 'Multiplayer', 'Turn-Based Strategy', 'Singleplayer', '2D', 'Resource Management', 'Turn-Based', 'Simulation', 'Economy', 'Politics', 'Competitive', 'Replay Value', 'Stylized', 'Tactical', 'Turn-Based Tactics', 'Asynchronous Multiplayer']",1000-5000
Tomb Raider IV: The Last Revelation,https://store.steampowered.com/app/224980/Tomb_Raider_IV_The_Last_Revelation/?snr=1_7_7_230_150_206,3.49,1157,88,"['Adventure', 'Action', 'Female Protagonist', 'Action-Adventure', 'Puzzle', 'Classic', 'Third Person', 'Third-Person Shooter', 'Singleplayer', 'Platformer', 'Shooter', 'Old School', ""1990's"", 'Exploration', 'Atmospheric']",1000-5000
Syberia,https://store.steampowered.com/app/46500/Syberia/?snr=1_7_7_230_150_206,12.99,3305,93,"['Adventure', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Casual', 'Steampunk', 'Atmospheric', 'Story Rich', 'Mystery', 'Classic', 'Singleplayer', 'Escape Room', 'Beautiful', 'Great Soundtrack', 'Third Person', 'Sci-fi', 'Hidden Object', 'Nostalgia', '2.5D']",1000-5000
Breath of Death VII,https://store.steampowered.com/app/107300/Breath_of_Death_VII/?snr=1_7_7_230_150_206,2.99,1226,83,"['JRPG', 'RPG', 'Funny', 'Indie', 'Retro', 'Comedy', 'Pixel Graphics', 'Singleplayer', 'Turn-Based', 'Parody', 'Short', '2D', 'Fantasy', 'Adventure', 'Old School', 'Horror']",1000-5000
Guts and Glory,https://store.steampowered.com/app/537340/Guts_and_Glory/?snr=1_7_7_230_150_206,7.99,1694,82,"['Action', 'Casual', 'Racing', 'Indie', 'Gore', 'Funny', 'Physics', 'Violent', 'Open World', 'Blood', 'Comedy', 'Sandbox', 'Singleplayer', 'Third Person', 'Early Access', 'Level Editor', 'Dark Humor', 'Difficult', 'Survival', 'Multiplayer']",1000-5000
Beacon Pines,https://store.steampowered.com/app/1269640/Beacon_Pines/?snr=1_7_7_230_150_207,10.49,1786,94,"['Visual Novel', 'Story Rich', 'Emotional', 'Cozy', 'Colorful', 'Exploration', 'Singleplayer', 'Interactive Fiction', 'Horror', 'Casual', 'Cute', 'Relaxing', 'RPG', 'Atmospheric', 'Mystery', 'Narration', 'Hand-drawn', 'Adventure', 'Action-Adventure', 'Point & Click']",1000-5000
The Legend of Tianding,https://store.steampowered.com/app/1406850/The_Legend_of_Tianding/?snr=1_7_7_230_150_207,19.99,2700,100,"['Adventure', 'Controller', 'RPG', 'Combat', 'Martial Arts', 'Side Scroller', ""Beat 'em up"", 'Spectacle fighter', 'Hack and Slash', 'Platformer', '2D', 'Comic Book', 'Historical', 'Multiple Endings', 'Story Rich', 'Linear', 'Action', 'Anime', 'Stylized', 'Singleplayer']",1000-5000
Eastshade,https://store.steampowered.com/app/715560/Eastshade/?snr=1_7_7_230_150_207,24.99,4602,81,"['Exploration', 'Relaxing', 'Open World', 'Beautiful', 'Atmospheric', 'Adventure', 'Walking Simulator', 'Singleplayer', 'First-Person', 'Indie', 'Nature', 'Colorful', 'Casual', 'RPG', 'Interactive Fiction', 'Story Rich', 'Fantasy', 'Great Soundtrack', 'Crafting', 'Multiplayer']",1000-5000
Kopanito All-Stars Soccer,https://store.steampowered.com/app/399820/Kopanito_AllStars_Soccer/?snr=1_7_7_230_150_207,5.99,2382,84,"['Sports', 'Football (Soccer)', 'Local Multiplayer', 'Action', 'Indie', 'Funny', 'Local Co-Op', 'Multiplayer', '4 Player Local', 'Singleplayer', 'Family Friendly', 'Fast-Paced', 'Difficult', '2D', 'Early Access', 'Co-op']",1000-5000
Lost Eidolons,https://store.steampowered.com/app/1580520/Lost_Eidolons/?snr=1_7_7_230_150_207,17.99,1294,66,"['JRPG', 'War', 'Perma Death', 'Story Rich', 'RPG', 'Turn-Based Strategy', 'Tactical', 'Strategy', 'Singleplayer', 'Turn-Based Combat', 'Tactical RPG', 'Turn-Based Tactics', 'Strategy RPG', 'Soundtrack', 'Turn-Based', 'Crowdfunded', 'Based On A Novel', 'Kickstarter', 'Historical', 'Party-Based RPG']",1000-5000
BURIED STARS,https://store.steampowered.com/app/1025960/BURIED_STARS/?snr=1_7_7_230_150_207,39.99,1604,86,"['Interactive Fiction', 'Mystery', 'Emotional', 'Visual Novel', 'Conversation', 'Adventure', 'Survival', 'Choices Matter', 'Story Rich', '2.5D', 'Detective', 'Anime', 'Thriller', 'Crime', 'Drama', 'Investigation', 'Cartoon', 'Cinematic', 'Singleplayer', 'Conspiracy']",1000-5000
Muv-Luv (マブラヴ),https://store.steampowered.com/app/802880/MuvLuv/?snr=1_7_7_230_150_208,17.99,1204,100,"['Visual Novel', 'Anime', 'Romance', 'Mechs', 'Story Rich', 'Cute', 'Choose Your Own Adventure', 'Sci-fi', 'Comedy', 'Post-apocalyptic', 'Sexual Content', 'Casual', 'Singleplayer', 'Kickstarter', 'Adventure', 'Crowdfunded', 'Psychological Horror', 'Family Friendly', 'Nudity', 'Great Soundtrack']",1000-5000
The LEGO® Movie - Videogame,https://store.steampowered.com/app/267530/The_LEGO_Movie__Videogame/?snr=1_7_7_230_150_208,19.99,2826,94,"['LEGO', 'Adventure', 'Action', 'Local Co-Op', 'Family Friendly', 'Comedy', 'Funny', 'Open World', 'Singleplayer', 'Multiplayer', 'Co-op', 'Building', 'Split Screen', '3D Vision', 'Third Person', 'Casual', 'RPG', 'Platformer', 'Controller', 'Sandbox']",1000-5000
Everything,https://store.steampowered.com/app/582270/Everything/?snr=1_7_7_230_150_208,14.99,2980,90,"['Simulation', 'Philosophical', 'Casual', 'Indie', 'Relaxing', 'Sandbox', 'Open World', 'Exploration', 'RPG', 'Atmospheric', 'Singleplayer', 'Experimental', 'God Game', 'Experience', 'Funny', 'Great Soundtrack', 'Walking Simulator', 'Procedural Generation', 'Family Friendly', 'Adventure']",1000-5000
Ratropolis,https://store.steampowered.com/app/1108370/Ratropolis/?snr=1_7_7_230_150_208,9.29,4778,85,"['Strategy', 'Deckbuilding', 'Tower Defense', 'Card Battler', 'Indie', 'Casual', 'Card Game', 'Simulation', 'Roguelite', 'Real Time Tactics', 'Singleplayer', 'City Builder', 'Survival', 'Cute', 'Colony Sim', 'Mouse only', 'Early Access', 'Roguelike Deckbuilder', 'Medieval', 'Side Scroller']",1000-5000
Street Legal Racing: Redline v2.3.1,https://store.steampowered.com/app/497180/Street_Legal_Racing_Redline_v231/?snr=1_7_7_230_150_208,5.99,3427,90,"['Automobile Sim', 'Racing', 'Simulation', 'Driving', 'Building', 'Singleplayer', 'Open World', 'Moddable', 'Kickstarter', 'Destruction', 'Multiplayer']",1000-5000
West Sweety,https://store.steampowered.com/app/1186400/West_Sweety/?snr=1_7_7_230_150_208,1.99,3186,80,"['Sexual Content', 'Nudity', 'Hentai', 'Mature', 'NSFW', 'Casual', 'Indie', 'Simulation', 'RPG', 'Anime', 'Adventure', 'Western', 'FPS', 'Card Game', 'Visual Novel', 'Shooter', 'Singleplayer', 'Memes', 'Walking Simulator', 'Female Protagonist']",1000-5000
Murder House,https://store.steampowered.com/app/1064460/Murder_House/?snr=1_7_7_230_150_208,11.99,1696,75,"['Horror', '1980s', 'Retro', 'Survival Horror', 'Old School', 'Psychological Horror', 'Gore', '3D', 'Violent', 'Survival', 'Third Person', 'Indie', 'Adventure', 'Minimalist', 'Realistic', 'Cinematic', 'Mystery', 'Psychological', 'Interactive Fiction', 'Investigation']",1000-5000
Tales of the Neon Sea,https://store.steampowered.com/app/828740/Tales_of_the_Neon_Sea/?snr=1_7_7_230_150_208,6.99,2483,76,"['Pixel Graphics', 'Cyberpunk', 'Point & Click', 'Story Rich', 'Investigation', 'Kickstarter', 'Surreal', 'Dystopian', 'Crowdfunded', 'Walking Simulator', 'Detective', 'Parody', 'Emotional', 'Exploration', 'Puzzle', 'Atmospheric', 'Noir', 'Sci-fi', 'Adventure', 'Narration']",1000-5000
The Pale Beyond,https://store.steampowered.com/app/1266030/The_Pale_Beyond/?snr=1_7_7_230_150_209,10.49,1330,73,"['Resource Management', 'Survival', 'Simulation', 'Choices Matter', 'Singleplayer', 'Adventure', 'Strategy', 'Story Rich', 'Narrative', 'Atmospheric', '2D', 'Exploration', 'Unforgiving', 'Choose Your Own Adventure', 'Snow', 'Psychological', 'Dark', 'Hand-drawn', 'Interactive Fiction', 'Emotional']",1000-5000
Geometry Wars™ 3: Dimensions Evolved,https://store.steampowered.com/app/310790/Geometry_Wars_3_Dimensions_Evolved/?snr=1_7_7_230_150_209,14.99,1176,90,"['Action', 'Twin Stick Shooter', 'Arcade', ""Shoot 'Em Up"", 'Bullet Hell', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Shooter', 'Retro', 'Difficult', 'Score Attack', 'Multiplayer', 'Co-op']",1000-5000
Final Fantasy IV (3D Remake),https://store.steampowered.com/app/312750/Final_Fantasy_IV_3D_Remake/?snr=1_7_7_230_150_209,12.99,2278,66,"['RPG', 'JRPG', 'Fantasy', 'Remake', 'Story Rich', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Turn-Based', 'Turn-Based Combat', 'Adventure', ""1990's"", 'Anime', 'Difficult', 'Controller', 'Third Person', 'Party-Based RPG', 'Magic', 'Retro']",1000-5000
Alex Jones: NWO Wars,https://store.steampowered.com/app/2487350/Alex_Jones_NWO_Wars/?snr=1_7_7_230_150_209,17.76,1359,77,"['Action', 'Arcade', 'Shooter', '2D Platformer', ""Shoot 'Em Up"", 'Side Scroller', '2D', 'Cartoony', 'Conspiracy', 'America', 'Pixel Graphics', 'Comedy', 'Dark Humor', 'Memes', 'Funny', 'Political', 'Old School', 'Politics', 'Satire', 'Villain Protagonist']",1000-5000
The Age of Decadence,https://store.steampowered.com/app/230070/The_Age_of_Decadence/?snr=1_7_7_230_150_209,7.99,3134,70,"['Turn-Based Combat', 'Choices Matter', 'Tactical RPG', 'Difficult', 'CRPG', 'Turn-Based Tactics', 'Turn-Based Strategy', 'RPG', 'Turn-Based', 'Isometric', 'Post-apocalyptic', 'Rome', 'Multiple Endings', 'Nonlinear', 'Story Rich', 'Open World', 'Dark Fantasy', 'Fantasy', 'Old School', 'Tactical']",1000-5000
Out of Space,https://store.steampowered.com/app/400080/Out_of_Space/?snr=1_7_7_230_150_209,14.99,1720,83,"['Casual', 'Strategy', 'Indie', 'Multiplayer', 'Co-op', 'Local Co-Op', 'Space', 'Online Co-Op', 'Local Multiplayer', '4 Player Local', 'Controller', 'Funny', 'Singleplayer', 'Sci-fi']",1000-5000
The Longest Journey,https://store.steampowered.com/app/6310/The_Longest_Journey/?snr=1_7_7_230_150_209,5.79,1663,89,"['Adventure', 'Point & Click', 'Story Rich', 'Female Protagonist', 'Classic', 'Fantasy', 'Sci-fi', 'Singleplayer', 'Cult Classic', 'Puzzle', 'Great Soundtrack', ""1990's"", 'Funny', 'Retro', 'Futuristic', 'Remake', 'Atmospheric', 'Comedy', 'Cyberpunk', 'Third Person']",1000-5000
Tiny Civilization,https://store.steampowered.com/app/2230280/Tiny_Civilization/?snr=1_7_7_230_150_209,1.99,1701,92,"['Strategy', 'God Game', 'Grand Strategy', 'Tabletop', 'Match 3', 'Board Game', 'Immersive Sim', '2D', 'Cartoon', 'Hand-drawn', 'Minimalist', 'Medieval', 'Historical', 'Relaxing', 'Alternate History', 'Management', 'Linear', 'Resource Management', 'Singleplayer', 'Agriculture']",1000-5000
Way of the Samurai 4,https://store.steampowered.com/app/312780/Way_of_the_Samurai_4/?snr=1_7_7_230_150_210,24.99,1633,79,"['Action', 'JRPG', 'Choose Your Own Adventure', 'Historical', 'Action RPG', 'Hack and Slash', 'Open World', 'Character Customization', 'Multiple Endings', 'Sandbox', 'Exploration', 'RPG', 'Female Protagonist', 'Third Person', '3D', 'Funny', 'Swordplay', 'Choices Matter', 'Romance', 'Story Rich']",1000-5000
The First Tree,https://store.steampowered.com/app/555150/The_First_Tree/?snr=1_7_7_230_150_210,5.79,4334,75,"['Atmospheric', 'Adventure', 'Walking Simulator', 'Indie', 'Exploration', 'Relaxing', 'Singleplayer', 'Story Rich', 'Open World', 'Colorful', 'Great Soundtrack', 'Narration', 'Nature', 'Short', 'Casual', 'Third Person', 'Drama', 'Mystery', 'Fox', 'Fantasy']",1000-5000
Red Orchestra: Ostfront 41-45,https://store.steampowered.com/app/1200/Red_Orchestra_Ostfront_4145/?snr=1_7_7_230_150_210,4.99,1359,85,"['World War II', 'Action', 'FPS', 'Realistic', 'Multiplayer', 'Singleplayer', 'Shooter', 'War', 'Tactical', 'Military', 'Historical', 'Simulation', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric', 'Violent', 'First-Person', 'Tanks', 'Survival']",1000-5000
Owlboy,https://store.steampowered.com/app/115800/Owlboy/?snr=1_7_7_230_150_210,19.99,3336,64,"['Pixel Graphics', 'Adventure', 'Indie', 'Metroidvania', 'Great Soundtrack', 'Platformer', '2D', 'Story Rich', 'Atmospheric', 'Action', 'Fantasy', 'Puzzle Platformer', 'Singleplayer', 'Retro', 'Action-Adventure', 'Flight', 'Funny', 'Cute', 'Open World', 'RPG']",1000-5000
She Sees Red - Interactive Movie,https://store.steampowered.com/app/1081510/She_Sees_Red__Interactive_Movie/?snr=1_7_7_230_150_210,4.49,2579,80,"['Choices Matter', 'FMV', 'Adventure', 'Mature', 'Indie', 'Cinematic', 'Movie', 'Multiple Endings', 'Violent', 'Story Rich', 'Female Protagonist', 'Detective', 'Choose Your Own Adventure', 'Visual Novel', 'Thriller', 'Singleplayer', 'Short', 'Psychological', 'Experimental', 'Soundtrack']",1000-5000
Bio Prototype,https://store.steampowered.com/app/1498040/Bio_Prototype/?snr=1_7_7_230_150_210,2.99,2395,39,"['Action Roguelike', 'Pixel Graphics', 'Action', '2D', 'Deckbuilding', 'Roguelite', 'Top-Down Shooter', 'Top-Down', 'Indie', 'Science', 'Singleplayer', 'Roguelike', 'Sci-fi', 'Perma Death', 'Arena Shooter', 'Hack and Slash', 'Lovecraftian', ""Shoot 'Em Up"", 'Bullet Hell', ""Beat 'em up""]",1000-5000
Samorost 2,https://store.steampowered.com/app/40720/Samorost_2/?snr=1_7_7_230_150_210,2.99,1685,100,"['Point & Click', 'Casual', 'Exploration', '2D', 'Family Friendly', 'Surreal', 'Space', 'Stylized', 'Funny', 'Psychedelic', 'Puzzle', 'Story Rich', 'Dog', 'Atmospheric', 'Aliens', 'Hand-drawn', 'Short', 'Fantasy', 'Adventure', 'Singleplayer']",1000-5000
Chef: A Restaurant Tycoon Game,https://store.steampowered.com/app/886900/Chef_A_Restaurant_Tycoon_Game/?snr=1_7_7_230_150_210,19.99,1240,72,"['Management', 'Simulation', 'Cooking', 'Character Customization', 'Singleplayer', '3D', 'Indie', 'Sandbox', 'Capitalism', 'Family Friendly', 'Early Access', 'Relaxing', 'Isometric', 'Moddable', 'Economy', 'Building']",1000-5000
Moon Hunters,https://store.steampowered.com/app/320040/Moon_Hunters/?snr=1_7_7_230_150_210,7.99,3685,61,"['Relaxing', 'Roguelite', 'Hack and Slash', 'Action Roguelike', 'Dungeon Crawler', 'Exploration', 'Family Friendly', 'Character Action Game', 'Action RPG', 'RPG', 'Action-Adventure', '2D', 'Roguelike', 'Story Rich', 'Choices Matter', 'Conversation', 'Multiple Endings', 'Adventure', 'Local Co-Op', 'Procedural Generation']",1000-5000
The Crown of Leaves,https://store.steampowered.com/app/604330/The_Crown_of_Leaves/?snr=1_7_7_230_150_210,4.99,1682,81,"['Visual Novel', 'Adventure', 'Indie', 'Story Rich', 'Point & Click', 'Fantasy', 'Atmospheric', 'Choices Matter', 'Singleplayer', '2D', 'Mystery', 'Hand-drawn', 'Puzzle', 'Dark', 'Nonlinear', 'Colorful', 'Emotional', 'LGBTQ+', 'Casual', 'Funny']",1000-5000
Mega Man Legacy Collection,https://store.steampowered.com/app/363440/Mega_Man_Legacy_Collection/?snr=1_7_7_230_150_211,14.99,3131,82,"['Platformer', 'Retro', 'Classic', 'Action', '2D', 'Pixel Graphics', 'Great Soundtrack', 'Difficult', 'Singleplayer', 'Side Scroller', 'Sci-fi', '1980s', 'Robots', ""1990's"", 'Remake', 'Shooter', 'Anime', 'Controller', 'Old School', '2D Platformer']",1000-5000
Final Fantasy III (3D Remake),https://store.steampowered.com/app/239120/Final_Fantasy_III_3D_Remake/?snr=1_7_7_230_150_211,12.99,2602,81,"['RPG', 'JRPG', 'Turn-Based', 'Remake', 'Classic', 'Fantasy', 'Singleplayer', 'Great Soundtrack', 'Retro', 'Adventure', 'Old School', 'Class-Based', 'Open World', 'Story Rich', 'Turn-Based Strategy', 'Strategy', 'Difficult', 'Epic', 'Turn-Based Combat', ""1990's""]",1000-5000
Rock of Ages 2: Bigger & Boulder™,https://store.steampowered.com/app/434460/Rock_of_Ages_2_Bigger__Boulder/?snr=1_7_7_230_150_211,14.99,2327,81,"['Strategy', 'Action', 'Comedy', 'Racing', 'Indie', 'Multiplayer', 'Tower Defense', 'Funny', 'Historical', 'Co-op', 'Split Screen', 'Singleplayer', 'Local Multiplayer', 'Memes', 'Destruction', 'Great Soundtrack', 'Local Co-Op', 'Physics']",1000-5000
Guacamelee! Gold Edition,https://store.steampowered.com/app/214770/Guacamelee_Gold_Edition/?snr=1_7_7_230_150_211,7.99,3035,93,"['Metroidvania', 'Platformer', 'Action', 'Indie', ""Beat 'em up"", 'Local Co-Op', '2D', 'Adventure', 'Comedy', 'Memes', 'Colorful', 'Funny', 'Fighting', 'Great Soundtrack', 'Exploration', 'Co-op', 'Singleplayer', 'Controller', 'Side Scroller', 'Local Multiplayer']",1000-5000
