name,link,price,review_count,review_percentage,game_tags,Review_Category
Milk inside a bag of milk inside a bag of milk,https://store.steampowered.com/app/1392820/Milk_inside_a_bag_of_milk_inside_a_bag_of_milk/?snr=1_7_7_230_150_75,0.99,23069,96,"['Visual Novel', 'Psychological Horror', 'Horror', 'Experimental', 'Abstract', 'Psychological', 'Interactive Fiction', 'Adventure', 'Text-Based', 'Anime', 'Drama', 'Retro', 'Philosophical', 'Emotional', 'Pixel Graphics', 'Story Rich', 'Indie', 'Singleplayer', 'LGBTQ+', 'Perma Death']",5000-25000
Richman10,https://store.steampowered.com/app/1162520/Richman10/?snr=1_7_7_230_150_76,7.79,11182,65,"['Casual', 'Multiplayer', 'Tabletop', 'Strategy', 'Local Multiplayer', 'Board Game', 'Anime', 'Cute', 'Co-op']",5000-25000
Hurtworld,https://store.steampowered.com/app/393420/Hurtworld/?snr=1_7_7_230_150_76,24.99,23884,57,"['Survival', 'FPS', 'Open World', 'Multiplayer', 'Open World Survival Craft', 'Crafting', 'Building', 'PvP', 'Adventure', 'Sandbox', 'Action', 'Early Access', 'Co-op', 'First-Person', 'Shooter', 'Simulation', 'Third Person', 'Singleplayer', 'Indie', 'Cartoony']",5000-25000
Terminator: Resistance,https://store.steampowered.com/app/954740/Terminator_Resistance/?snr=1_7_7_230_150_76,39.99,11955,90,"['FPS', 'Post-apocalyptic', 'Choices Matter', 'Open World', 'Sci-fi', 'RPG', 'First-Person', 'Story Rich', 'Robots', 'Multiple Endings', 'Singleplayer', 'Action', 'Atmospheric', 'Futuristic', 'Crafting', 'Adventure', 'Violent', 'Shooter', 'Great Soundtrack', 'Cinematic']",5000-25000
Sherlock Holmes: The Devil's Daughter,https://store.steampowered.com/app/350640/Sherlock_Holmes_The_Devils_Daughter/?snr=1_7_7_230_150_76,17.99,10854,84,"['Adventure', 'Detective', 'Mystery', 'Story Rich', 'Puzzle', 'Crime', 'Thriller', 'Singleplayer', 'Third Person', 'Action', 'Atmospheric', 'Point & Click', 'Investigation', 'Choices Matter', 'First-Person', 'Action-Adventure', '3D', 'Casual', 'Controller', 'Multiplayer']",5000-25000
Neon Abyss,https://store.steampowered.com/app/788100/Neon_Abyss/?snr=1_7_7_230_150_76,10.49,18471,76,"['Roguelike', 'Loot', 'Platformer', 'Procedural Generation', 'Singleplayer', 'Pixel Graphics', 'Replay Value', 'Cyberpunk', 'Shooter', 'Adventure', 'Roguelite', 'Action Roguelike', 'Bullet Hell', 'Dungeon Crawler', 'RPG', '2D Platformer', 'Action', '2D', 'Action-Adventure', 'Character Customization']",5000-25000
Dead Island Definitive Edition,https://store.steampowered.com/app/383150/Dead_Island_Definitive_Edition/?snr=1_7_7_230_150_76,14.99,19992,88,"['Zombies', 'Open World', 'Multiplayer', 'Co-op', 'Survival', 'Action', 'Gore', 'Horror', 'First-Person', 'FPS', 'Online Co-Op', 'Singleplayer', 'Crafting', 'RPG', 'Survival Horror', 'Adventure', 'Nudity', 'Violent', 'Controller', 'Female Protagonist']",5000-25000
SpellForce 3 Reforced,https://store.steampowered.com/app/311290/SpellForce_3_Reforced/?snr=1_7_7_230_150_76,18.99,5246,86,"['RPG', 'Strategy', 'RTS', 'Fantasy', 'Singleplayer', 'Multiplayer', 'Open World', 'Co-op', 'Atmospheric', 'Great Soundtrack', 'Character Customization', 'Adventure', 'Story Rich', 'Isometric', 'Building', 'Nudity', 'CRPG', 'Base Building', 'Action', 'Dwarf']",5000-25000
FIVE NIGHTS AT FREDDY'S: HELP WANTED,https://store.steampowered.com/app/732690/FIVE_NIGHTS_AT_FREDDYS_HELP_WANTED/?snr=1_7_7_230_150_76,29.99,10960,84,"['Horror', 'VR', 'Singleplayer', 'Survival Horror', 'Robots', 'First-Person', 'Action', 'Psychological Horror', 'Dark', 'Survival', 'Casual', 'Difficult', 'Atmospheric', 'Puzzle', 'Story Rich', 'Indie', 'Strategy', 'Funny', 'Adventure', 'Family Friendly']",5000-25000
Dark Messiah of Might & Magic,https://store.steampowered.com/app/2100/Dark_Messiah_of_Might__Magic/?snr=1_7_7_230_150_76,7.99,7527,88,"['RPG', 'First-Person', 'Action', 'Fantasy', 'Swordplay', 'Dark Fantasy', 'Adventure', 'Magic', 'Classic', 'Singleplayer', 'Stealth', 'Multiple Endings', 'Action RPG', 'Medieval', 'Story Rich', 'Atmospheric', 'Gore', 'Hack and Slash', 'Immersive Sim', 'Multiplayer']",5000-25000
Sonic Adventure 2,https://store.steampowered.com/app/213610/Sonic_Adventure_2/?snr=1_7_7_230_150_76,9.99,16641,90,"['Action', 'Great Soundtrack', '3D Platformer', 'Platformer', 'Adventure', 'Fast-Paced', 'Classic', 'Singleplayer', 'Replay Value', 'Third Person', 'Local Multiplayer', 'Retro', 'Family Friendly', 'Story Rich', 'Multiplayer', '3D', 'Split Screen', 'Racing', 'Sci-fi', 'Comedy']",5000-25000
Iron Lung,https://store.steampowered.com/app/1846170/Iron_Lung/?snr=1_7_7_230_150_77,4.49,6949,90,"['Horror', 'Atmospheric', 'Submarine', 'Psychological Horror', 'Underwater', 'Short', 'Indie', 'Pixel Graphics', 'Minimalist', 'Adventure', 'First-Person', 'Sci-fi', 'Abstract', '3D', 'Walking Simulator', 'Exploration', 'Dark', 'Mystery', 'Dystopian', 'Surreal']",5000-25000
XCOM®: Chimera Squad,https://store.steampowered.com/app/882100/XCOM_Chimera_Squad/?snr=1_7_7_230_150_77,19.99,19303,59,"['Strategy', 'Turn-Based Tactics', 'Turn-Based', 'Turn-Based Strategy', 'Aliens', 'Singleplayer', 'Sci-fi', 'Futuristic', 'Tactical', 'Turn-Based Combat', 'RPG', 'Character Customization', 'Tactical RPG', 'Multiplayer', 'Action', 'Casual', 'Moddable']",5000-25000
OCTOPATH TRAVELER™,https://store.steampowered.com/app/921570/OCTOPATH_TRAVELER/?snr=1_7_7_230_150_77,82.98,11247,87,"['RPG', 'JRPG', 'Pixel Graphics', 'Turn-Based', 'Story Rich', 'Turn-Based Combat', 'Singleplayer', 'Great Soundtrack', 'Open World', 'Strategy', 'Adventure', '2.5D', 'Choices Matter', 'Anime', 'Multiple Endings', 'Casual', 'Sandbox', 'Management', 'Party-Based RPG', 'Simulation']",5000-25000
Rebel Inc: Escalation,https://store.steampowered.com/app/1088790/Rebel_Inc_Escalation/?snr=1_7_7_230_150_77,7.99,5273,91,"['Strategy', 'Simulation', 'Casual', 'Political Sim', 'Indie', 'Military', 'Political', 'War', 'Management', 'Tactical', 'Diplomacy', 'Singleplayer', 'Realistic', 'RTS', 'Real-Time with Pause', 'Economy', 'Addictive', 'Replay Value', 'Sandbox', 'Great Soundtrack']",5000-25000
DmC: Devil May Cry,https://store.steampowered.com/app/220440/DmC_Devil_May_Cry/?snr=1_7_7_230_150_77,22.49,17254,93,"['Action', 'Hack and Slash', 'Great Soundtrack', 'Spectacle fighter', 'Demons', 'Adventure', 'Third Person', 'Singleplayer', 'Character Action Game', 'Reboot', 'Controller', 'Gore', 'Stylized', ""Beat 'em up"", 'Atmospheric', 'Fast-Paced', 'Fantasy', 'Comedy', 'Story Rich', 'Platformer']",5000-25000
Not For Broadcast,https://store.steampowered.com/app/1147550/Not_For_Broadcast/?snr=1_7_7_230_150_77,12.49,8565,94,"['Adventure', '1980s', 'Choices Matter', 'Dystopian', 'Simulation', 'Dark Comedy', 'FMV', 'Story Rich', 'Multiple Endings', 'Interactive Fiction', 'Management', 'Political Sim', 'Choose Your Own Adventure', 'Political', 'Atmospheric', 'Point & Click', 'Alternate History', 'First-Person', 'Singleplayer', 'Indie']",5000-25000
Pentiment,https://store.steampowered.com/app/1205520/Pentiment/?snr=1_7_7_230_150_77,19.99,5566,96,"['Adventure', 'Historical', 'Story Rich', 'Investigation', 'Stylized', 'Hand-drawn', 'Exploration', 'Interactive Fiction', 'Multiple Endings', 'Mystery', 'Choose Your Own Adventure', 'Singleplayer', 'Detective', '2D', 'Conspiracy', 'Casual', 'Medieval', 'Point & Click', 'Controller', 'Narrative']",5000-25000
Moonlighter,https://store.steampowered.com/app/606150/Moonlighter/?snr=1_7_7_230_150_78,10.49,13880,75,"['Hack and Slash', 'Pixel Graphics', 'Roguelite', 'Dungeon Crawler', 'Action Roguelike', 'RPG', 'Roguelike', 'Character Action Game', 'Action RPG', 'Procedural Generation', 'Adventure', 'Management', 'Controller', 'Exploration', 'Singleplayer', 'Action', 'Top-Down', 'Simulation', 'Fantasy', '2D']",5000-25000
Craftopia,https://store.steampowered.com/app/1307550/Craftopia/?snr=1_7_7_230_150_78,12.49,16580,54,"['Open World', 'Crafting', 'Survival', 'Multiplayer', 'Open World Survival Craft', 'RPG', 'Sandbox', 'Building', 'Online Co-Op', 'Adventure', 'Action', 'Early Access', 'Co-op', 'Anime', 'Character Customization', 'Indie', 'Hack and Slash', 'Automation', 'Singleplayer', 'Third Person']",5000-25000
shapez,https://store.steampowered.com/app/1318690/shapez/?snr=1_7_7_230_150_78,8.78,10287,92,"['Automation', 'Base Building', 'Resource Management', 'Sandbox', 'Crafting', 'Strategy', 'Singleplayer', 'Management', 'Building', 'Open World', '2D', 'Puzzle', 'Casual', 'Moddable', 'Simulation', 'Abstract', 'Procedural Generation', 'Logic', 'Family Friendly', 'Indie']",5000-25000
"Warhammer 40,000: Dawn of War III",https://store.steampowered.com/app/285190/Warhammer_40000_Dawn_of_War_III/?snr=1_7_7_230_150_79,33.49,12458,45,"['Warhammer 40K', 'Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Action', 'Games Workshop', 'MOBA', 'Singleplayer', 'Gore', 'Base Building', 'War', 'Atmospheric', 'Tactical', 'Co-op', 'Great Soundtrack', 'Story Rich', 'Classic', 'Violent', 'Casual']",5000-25000
Skullgirls 2nd Encore,https://store.steampowered.com/app/245170/Skullgirls_2nd_Encore/?snr=1_7_7_230_150_79,24.99,20920,72,"['Fighting', '2D Fighter', 'Indie', 'Hand-drawn', 'Multiplayer', 'Female Protagonist', 'Competitive', 'Anime', 'Stylized', 'Local Multiplayer', 'Crowdfunded', 'Controller', 'Singleplayer', 'Lore-Rich', '2D', 'Noir', 'Action', 'Cartoon', 'Arcade', 'Story Rich']",5000-25000
Hero's Adventure: Road to Passion,https://store.steampowered.com/app/1948980/Heros_Adventure_Road_to_Passion/?snr=1_7_7_230_150_79,17.99,15543,81,"['RPG', 'Martial Arts', 'Open World', 'Strategy', 'Multiple Endings', 'Indie', 'Adventure', 'Pixel Graphics', 'Turn-Based Strategy', 'Stealth', 'Singleplayer', 'Simulation', 'Turn-Based', 'Choose Your Own Adventure', '2D', 'Drama', 'Sexual Content', 'Anime', 'RPGMaker', 'Mature']",5000-25000
Tom Clancy’s Splinter Cell Blacklist,https://store.steampowered.com/app/235600/Tom_Clancys_Splinter_Cell_Blacklist/?snr=1_7_7_230_150_79,23.99,16382,61,"['Stealth', 'Action', 'Co-op', 'Third Person', 'Multiplayer', 'Singleplayer', 'Shooter', 'Adventure', 'Tactical', 'Third-Person Shooter', 'Online Co-Op', 'Parkour', 'Story Rich', 'FPS', 'Controller', 'Strategy', 'Atmospheric', 'First-Person', 'RPG', 'Mature']",5000-25000
FINAL FANTASY X/X-2 HD Remaster,https://store.steampowered.com/app/359870/FINAL_FANTASY_XX2_HD_Remaster/?snr=1_7_7_230_150_79,23.99,14896,80,"['JRPG', 'Turn-Based Combat', 'RPG', 'Story Rich', 'Great Soundtrack', 'Fantasy', 'Singleplayer', 'Classic', 'Adventure', 'Turn-Based', 'Atmospheric', 'Romance', 'Female Protagonist', 'Anime', 'Remake', 'Action', 'Linear', 'Open World', 'Puzzle', 'Sci-fi']",5000-25000
SUNLESS SEA,https://store.steampowered.com/app/304650/SUNLESS_SEA/?snr=1_7_7_230_150_79,9.89,7169,92,"['Exploration', 'Lovecraftian', 'Survival', 'Story Rich', 'Dark', 'Adventure', 'Atmospheric', 'Singleplayer', 'RPG', 'Indie', 'Roguelike', 'Steampunk', 'Horror', 'Great Soundtrack', 'Open World', 'Roguelite', '2D', 'Top-Down', 'Kickstarter', 'Gothic']",5000-25000
Touhou Luna Nights,https://store.steampowered.com/app/851100/Touhou_Luna_Nights/?snr=1_7_7_230_150_79,9.29,12140,96,"['Metroidvania', 'Female Protagonist', 'Bullet Hell', 'Faith', 'Side Scroller', 'Exploration', 'Time Manipulation', 'Platformer', '2D', 'Pixel Graphics', ""Beat 'em up"", 'Action-Adventure', 'Cute', 'Anime', 'Action', 'Controller', 'Singleplayer', 'Adventure', 'Indie', 'Great Soundtrack']",5000-25000
Tick Tock: A Tale for Two,https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two/?snr=1_7_7_230_150_80,5.99,8559,80,"['Puzzle', 'Co-op', 'Online Co-Op', 'Adventure', 'Indie', 'Casual', 'Multiplayer', 'Mystery', 'Point & Click', 'Co-op Campaign', 'Local Co-Op', 'Local Multiplayer', 'Story Rich', 'Atmospheric', 'Horror', 'Family Friendly', 'Psychological Horror', 'Escape Room', 'Asynchronous Multiplayer', '2D']",5000-25000
Rayman® Legends,https://store.steampowered.com/app/242550/Rayman_Legends/?snr=1_7_7_230_150_80,23.99,7489,87,"['Platformer', 'Adventure', 'Local Co-Op', 'Action', 'Great Soundtrack', '2D', 'Co-op', 'Controller', '4 Player Local', 'Local Multiplayer', 'Funny', 'Family Friendly', 'Fast-Paced', 'Singleplayer', 'Side Scroller', 'Comedy', 'Beautiful', 'Music', 'Difficult', 'Atmospheric']",5000-25000
STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,https://store.steampowered.com/app/32430/STAR_WARS__The_Force_Unleashed_Ultimate_Sith_Edition/?snr=1_7_7_230_150_80,10.49,7185,84,"['Action', 'Hack and Slash', 'Singleplayer', 'Third Person', 'Sci-fi', 'Adventure', 'Story Rich', 'Controller', 'Quick-Time Events', 'Great Soundtrack', ""Beat 'em up"", 'Space', 'Platformer', 'Multiple Endings', 'RPG', 'Classic', 'Difficult', 'Physics', 'Multiplayer', 'Atmospheric']",5000-25000
LIZARDS MUST DIE,https://store.steampowered.com/app/2532550/LIZARDS_MUST_DIE/?snr=1_7_7_230_150_80,0.89,21443,92,"['Historical', 'Souls-like', 'Spectacle fighter', 'Hack and Slash', 'Third Person', 'Atmospheric', 'Singleplayer', 'Difficult', 'Action RPG', 'Fantasy', 'Realistic', 'Action-Adventure', 'Action', 'RPG', '3D', 'Female Protagonist', 'Open World', 'Cinematic', 'Sci-fi', 'Idler']",5000-25000
Placid Plastic Duck Simulator,https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator/?snr=1_7_7_230_150_80,1.69,12377,97,"['Cute', 'Relaxing', 'Collectathon', 'Physics', 'Immersive Sim', '3D', 'Casual', 'Funny', 'Life Sim', 'Simulation', 'Third Person', 'Colorful', 'Surreal', 'Realistic', 'Family Friendly', 'Atmospheric', 'Memes', ""1990's"", 'Singleplayer', 'Comedy']",5000-25000
DOOM 3,https://store.steampowered.com/app/208200/DOOM_3/?snr=1_7_7_230_150_80,5.99,7213,89,"['FPS', 'Horror', 'Action', 'Shooter', 'Classic', 'Sci-fi', 'First-Person', 'Singleplayer', 'Multiplayer', 'Demons', 'Gore', 'Dark', 'Zombies', 'Space', 'Mars', 'Atmospheric', 'Survival Horror', 'Great Soundtrack', 'Survival', '3D Vision']",5000-25000
Half-Life: Blue Shift,https://store.steampowered.com/app/130/HalfLife_Blue_Shift/?snr=1_7_7_230_150_80,2.99,13973,95,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Shooter', 'Aliens', 'Classic', 'First-Person', 'Zombies', 'Adventure', ""1990's"", 'Short', 'Atmospheric', 'Silent Protagonist', 'Story Rich', 'Puzzle', 'Moddable', 'Retro', 'Great Soundtrack', 'Old School']",5000-25000
Dead Space™ 2,https://store.steampowered.com/app/47780/Dead_Space_2/?snr=1_7_7_230_150_81,19.99,19946,93,"['Horror', 'Survival Horror', 'Third-Person Shooter', 'Shooter', 'Survival', 'Third Person', 'Action', 'Story Rich', 'Sci-fi', 'Space', 'Atmospheric', 'Aliens', 'Singleplayer', 'Multiplayer', 'Futuristic', 'Adventure', 'Gore', 'Combat', 'Co-op', 'Blood']",5000-25000
TROUBLESHOOTER: Abandoned Children,https://store.steampowered.com/app/470310/TROUBLESHOOTER_Abandoned_Children/?snr=1_7_7_230_150_81,12.49,8086,90,"['CRPG', 'Tactical RPG', 'Turn-Based Tactics', 'Turn-Based', 'Wargame', 'Strategy RPG', 'Turn-Based Strategy', 'Party-Based RPG', 'JRPG', 'Female Protagonist', 'RPG', 'Strategy', 'Lore-Rich', 'Controller', 'Colorful', 'Turn-Based Combat', 'Story Rich', '2D', 'Atmospheric', 'Superhero']",5000-25000
LEGO® Jurassic World,https://store.steampowered.com/app/352400/LEGO_Jurassic_World/?snr=1_7_7_230_150_81,19.99,5612,94,"['LEGO', 'Dinosaurs', 'Adventure', 'Open World', 'Multiplayer', 'Action', 'Co-op', 'Funny', 'Comedy', 'Singleplayer', 'Family Friendly', 'Local Co-Op', 'Puzzle', 'Movie', 'Third Person', 'Building', 'Historical', 'Controller', 'Atmospheric', 'Simulation']",5000-25000
Sonic Mania,https://store.steampowered.com/app/584400/Sonic_Mania/?snr=1_7_7_230_150_81,19.99,20080,96,"['Great Soundtrack', '2D', 'Platformer', 'Retro', 'Classic', 'Pixel Graphics', 'Fast-Paced', 'Colorful', 'Adventure', 'Action', 'Side Scroller', 'Singleplayer', 'Family Friendly', 'Local Co-Op', 'Casual', 'Multiplayer', 'Arcade', 'Action-Adventure', 'Cartoony', 'Remake']",5000-25000
The Room Three,https://store.steampowered.com/app/456750/The_Room_Three/?snr=1_7_7_230_150_81,3.59,10527,96,"['Puzzle', 'Mystery', 'Adventure', 'Point & Click', 'Indie', 'Atmospheric', 'Singleplayer', 'Hidden Object', 'Lovecraftian', 'Horror', 'Dark', 'Story Rich', 'Psychological Horror', 'Multiple Endings', 'Escape Room', 'First-Person', '3D', 'Multiplayer', 'Short', 'Casual']",5000-25000
Shadow Warrior,https://store.steampowered.com/app/233130/Shadow_Warrior/?snr=1_7_7_230_150_81,54.76,15017,79,"['Action', 'FPS', 'Swordplay', 'Gore', 'Comedy', 'First-Person', 'Hack and Slash', 'Singleplayer', 'Shooter', 'Adventure', 'Old School', 'Ninja', 'Dark Humor', 'Great Soundtrack', 'Demons', 'Reboot', 'Funny', 'Remake', 'Classic', 'Atmospheric']",5000-25000
Into the Breach,https://store.steampowered.com/app/590380/Into_the_Breach/?snr=1_7_7_230_150_81,7.99,15780,89,"['Strategy', 'Turn-Based Strategy', 'Indie', 'Pixel Graphics', 'Turn-Based Tactics', 'Mechs', 'Roguelike', 'Turn-Based', 'Puzzle', 'Sci-fi', 'Roguelite', 'Singleplayer', 'Tactical', 'Turn-Based Combat', 'RPG', 'Isometric', 'Replay Value', 'Simulation', 'Procedural Generation', 'Great Soundtrack']",5000-25000
The Red Strings Club,https://store.steampowered.com/app/589780/The_Red_Strings_Club/?snr=1_7_7_230_150_82,7.99,10226,95,"['Cyberpunk', 'Pixel Graphics', 'Story Rich', 'Choices Matter', 'Great Soundtrack', 'Atmospheric', 'Indie', 'Adventure', 'Point & Click', 'Singleplayer', 'Sci-fi', 'LGBTQ+', 'Visual Novel', '2D', 'Nudity', 'Dystopian', 'Philosophical', 'Violent', 'Puzzle', 'Retro']",5000-25000
Poly Bridge 2,https://store.steampowered.com/app/1062160/Poly_Bridge_2/?snr=1_7_7_230_150_82,7.99,6968,93,"['Building', 'Simulation', 'Puzzle', 'Physics', 'Crafting', 'Sandbox', 'Difficult', 'Singleplayer', 'Level Editor', 'Indie', 'Great Soundtrack', 'Strategy', 'Education', 'Family Friendly', 'Funny', 'Cartoony', 'Stylized', 'Cute', 'Sequel', 'Choices Matter']",5000-25000
Donut County,https://store.steampowered.com/app/702670/Donut_County/?snr=1_7_7_230_150_82,7.29,8427,92,"['Casual', 'Indie', 'Cute', 'Funny', 'Puzzle', 'Physics', 'Adventure', 'Short', 'Great Soundtrack', 'Family Friendly', 'Singleplayer', 'Story Rich', '3D', 'Stylized', 'Comedy', 'Relaxing', 'Female Protagonist', 'Interactive Fiction', 'Drama', 'Music']",5000-25000
Danganronpa V3: Killing Harmony,https://store.steampowered.com/app/567640/Danganronpa_V3_Killing_Harmony/?snr=1_7_7_230_150_82,18.99,17103,83,"['Visual Novel', 'Detective', 'Anime', 'Female Protagonist', 'Story Rich', 'Mystery', 'Great Soundtrack', 'Singleplayer', 'Psychological Horror', 'Dark Humor', 'Horror', 'Adventure', 'Puzzle', 'Dark Comedy', 'Dark', 'Atmospheric', 'Funny', 'Memes', 'Dating Sim', 'Comedy']",5000-25000
Amazing Cultivation Simulator,https://store.steampowered.com/app/955900/Amazing_Cultivation_Simulator/?snr=1_7_7_230_150_82,24.99,18005,75,"['Simulation', 'RPG', 'Strategy', 'Martial Arts', 'Sandbox', 'Mythology', 'Colony Sim', 'Indie', 'Survival', 'Open World', 'Base Building', 'Singleplayer', 'Management', 'Early Access', 'Fantasy', '2D', 'Building', 'Anime', 'Psychological Horror', 'Nudity']",5000-25000
"Warhammer® 40,000: Dawn of War® - Dark Crusade",https://store.steampowered.com/app/4580/Warhammer_40000_Dawn_of_War__Dark_Crusade/?snr=1_7_7_230_150_82,10.99,6501,93,"['Strategy', 'Warhammer 40K', 'RTS', 'Base Building', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Games Workshop', 'Real-Time', 'Classic', 'War', 'Action', 'Tactical', 'Atmospheric', 'Gore', 'Co-op', 'Fantasy', 'Space', 'Adventure', 'Nostalgia']",5000-25000
FlatOut 2™,https://store.steampowered.com/app/2990/FlatOut_2/?snr=1_7_7_230_150_82,5.99,13917,93,"['Racing', 'Combat Racing', 'Multiplayer', 'Destruction', 'Automobile Sim', 'Vehicular Combat', 'Great Soundtrack', 'Classic', 'Action', 'Singleplayer', 'Driving', 'Music', 'Arcade', 'Physics', 'Local Multiplayer', 'Simulation', 'Atmospheric', 'Funny', 'Comedy', 'Casual']",5000-25000
Thief,https://store.steampowered.com/app/239160/Thief/?snr=1_7_7_230_150_82,9.99,16158,74,"['Stealth', 'Action', 'Adventure', 'First-Person', 'Singleplayer', 'Dark', 'Reboot', 'Steampunk', 'Atmospheric', 'Horror', 'Parkour', 'Open World', 'Assassin', 'Heist', 'Medieval', 'Nudity', 'RPG', 'FPS', 'Fantasy', 'Remake']",5000-25000
Cultist Simulator,https://store.steampowered.com/app/718670/Cultist_Simulator/?snr=1_7_7_230_150_83,10.49,7923,76,"['Strategy', 'Choices Matter', 'Simulation', 'Singleplayer', 'Roguelike Deckbuilder', 'Card Game', 'Deckbuilding', 'Roguelike', 'Management', 'Replay Value', 'Roguelite', 'Difficult', 'Crafting', 'Narrative', 'Lovecraftian', '2D', 'Story Rich', 'Tabletop', 'Board Game', 'Horror']",5000-25000
RUINER,https://store.steampowered.com/app/464060/RUINER/?snr=1_7_7_230_150_83,10.49,9075,76,"['Cyberpunk', 'Action', 'Top-Down Shooter', 'Great Soundtrack', 'Indie', 'Twin Stick Shooter', 'Violent', 'Gore', 'Isometric', 'Atmospheric', 'Difficult', 'Singleplayer', 'Sci-fi', 'Shooter', 'Top-Down', 'Dystopian', 'Hack and Slash', 'Third Person', 'Fast-Paced', 'Open World']",5000-25000
Strange Horticulture,https://store.steampowered.com/app/1574580/Strange_Horticulture/?snr=1_7_7_230_150_83,8.49,9442,96,"['Mystery', 'Puzzle', 'Nature', 'Investigation', 'Exploration', 'Relaxing', '2D', 'Detective', 'Choices Matter', 'Multiple Endings', 'Story Rich', 'Simulation', 'Lovecraftian', 'Atmospheric', 'Adventure', 'Dark', 'Point & Click', 'Conversation', 'Alternate History', 'Colorful']",5000-25000
Rusty Lake Hotel,https://store.steampowered.com/app/435120/Rusty_Lake_Hotel/?snr=1_7_7_230_150_83,1.99,5143,98,"['Puzzle', 'Point & Click', 'Indie', 'Adventure', 'Horror', 'Psychological Horror', 'Surreal', 'Mystery', 'Singleplayer', 'Atmospheric', '2D', 'Hand-drawn', 'Story Rich', 'Dark', 'Hidden Object', 'Short', 'Casual', 'Gore', 'Dark Humor', 'Remake']",5000-25000
MADNESS: Project Nexus,https://store.steampowered.com/app/488860/MADNESS_Project_Nexus/?snr=1_7_7_230_150_83,24.99,12694,99,"['Gore', 'Arena Shooter', ""Beat 'em up"", 'Hack and Slash', 'Shooter', 'Gun Customization', 'Funny', 'Character Customization', '3D', 'Third Person', 'Combat', 'Blood', 'Action', 'Third-Person Shooter', 'Controller', 'Violent', 'Atmospheric', 'Co-op', 'Local Co-Op', 'Dark']",5000-25000
FINAL FANTASY XII THE ZODIAC AGE,https://store.steampowered.com/app/595520/FINAL_FANTASY_XII_THE_ZODIAC_AGE/?snr=1_7_7_230_150_83,39.99,6485,85,"['RPG', 'JRPG', 'Fantasy', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Open World', 'Adventure', 'Exploration', 'Classic', 'Action', 'Third Person', 'Party-Based RPG', 'Real-Time with Pause', 'Turn-Based', 'Anime', 'Atmospheric', 'Remake', 'Strategy', 'Female Protagonist']",5000-25000
DOOM 64,https://store.steampowered.com/app/1148590/DOOM_64/?snr=1_7_7_230_150_84,2.99,6208,92,"['Action', 'FPS', 'Classic', ""1990's"", 'Retro', 'Gore', 'Shooter', 'Violent', 'First-Person', 'Cult Classic', 'Singleplayer', 'Horror', 'Fast-Paced', 'Demons', 'Sci-fi', 'Boomer Shooter', 'Atmospheric', 'Pixel Graphics', 'Great Soundtrack', 'Old School']",5000-25000
Night in the Woods,https://store.steampowered.com/app/481510/Night_in_the_Woods/?snr=1_7_7_230_150_84,10.49,14679,97,"['Story Rich', 'Adventure', 'Atmospheric', 'Stylized', 'Exploration', 'Dark Humor', 'Choices Matter', '2D', 'Singleplayer', 'Hand-drawn', 'Narrative', 'Cats', 'Platformer', 'Psychological Horror', 'Visual Novel', 'Mystery', 'Conversation', '2D Platformer', 'Funny', 'Capitalism']",5000-25000
Visage,https://store.steampowered.com/app/594330/Visage/?snr=1_7_7_230_150_84,34.99,7044,87,"['Horror', 'Psychological Horror', 'Survival Horror', 'Dark', 'First-Person', 'Multiplayer', 'Singleplayer', 'Atmospheric', 'Adventure', 'Indie', 'Violent', 'Exploration', 'Realistic', 'Walking Simulator', 'Surreal', 'Story Rich', 'Simulation', 'Early Access', 'Co-op', 'Action']",5000-25000
GUILTY GEAR Xrd REV 2,https://store.steampowered.com/app/520440/GUILTY_GEAR_Xrd_REV_2/?snr=1_7_7_230_150_84,29.99,7106,98,"['Fighting', 'Anime', '2D Fighter', 'Great Soundtrack', 'Action', 'Multiplayer', '2.5D', 'Local Multiplayer', 'Difficult', 'Arcade', 'Story Rich', 'Controller', 'Competitive', 'eSports', 'Singleplayer', 'Tutorial', '2D', 'Cute', 'PvP']",5000-25000
Holdfast: Nations At War,https://store.steampowered.com/app/589290/Holdfast_Nations_At_War/?snr=1_7_7_230_150_84,10.49,21491,93,"['Historical', 'Multiplayer', 'War', 'Strategy', 'Military', 'Massively Multiplayer', 'Action', 'Simulation', 'Moddable', 'FPS', 'Wargame', 'Naval', 'Team-Based', 'Shooter', 'Third-Person Shooter', 'Tactical', 'First-Person', 'World War I', 'Indie', 'Naval Combat']",5000-25000
Bendy and the Ink Machine,https://store.steampowered.com/app/622650/Bendy_and_the_Ink_Machine/?snr=1_7_7_230_150_84,19.99,15465,94,"['Horror', 'First-Person', 'Singleplayer', 'Puzzle', 'Cartoony', 'Survival Horror', 'Cartoon', 'Dark', 'Mystery', 'Indie', 'Story Rich', 'Action', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Psychological Horror', 'Violent', 'Funny', 'Cute', 'Free to Play']",5000-25000
